DATE,REEF,SITE,RESEARCH_SITE,SUBSTRATE_000,SUBSTRATE_001,SUBSTRATE_002,SUBSTRATE_003,SUBSTRATE_004,SUBSTRATE_005,SUBSTRATE_006,SUBSTRATE_007,SUBSTRATE_008,SUBSTRATE_009,SUBSTRATE_010,SUBSTRATE_011,SUBSTRATE_012,SUBSTRATE_013,SUBSTRATE_014,SUBSTRATE_015,SUBSTRATE_016,SUBSTRATE_017,SUBSTRATE_018,SUBSTRATE_019,SUBSTRATE_020,SUBSTRATE_021,SUBSTRATE_022,SUBSTRATE_023,SUBSTRATE_024,SUBSTRATE_025,SUBSTRATE_026,SUBSTRATE_027,SUBSTRATE_028,SUBSTRATE_029,SUBSTRATE_030,SUBSTRATE_031,SUBSTRATE_032,SUBSTRATE_033,SUBSTRATE_034,SUBSTRATE_035,SUBSTRATE_036,SUBSTRATE_037,SUBSTRATE_038,SUBSTRATE_039,SUBSTRATE_040,SUBSTRATE_041,SUBSTRATE_042,SUBSTRATE_043,SUBSTRATE_044,SUBSTRATE_045,SUBSTRATE_046,SUBSTRATE_047,SUBSTRATE_048,SUBSTRATE_049,SUBSTRATE_050,SUBSTRATE_051,SUBSTRATE_052,SUBSTRATE_053,SUBSTRATE_054,SUBSTRATE_055,SUBSTRATE_056,SUBSTRATE_057,SUBSTRATE_058,SUBSTRATE_059,SUBSTRATE_060,SUBSTRATE_061,SUBSTRATE_062,SUBSTRATE_063,SUBSTRATE_064,SUBSTRATE_065,SUBSTRATE_066,SUBSTRATE_067,SUBSTRATE_068,SUBSTRATE_069,SUBSTRATE_070,SUBSTRATE_071,SUBSTRATE_072,SUBSTRATE_073,SUBSTRATE_074,SUBSTRATE_075,SUBSTRATE_076,SUBSTRATE_077,SUBSTRATE_078,SUBSTRATE_079,SUBSTRATE_080,SUBSTRATE_081,SUBSTRATE_082,SUBSTRATE_083,SUBSTRATE_084,SUBSTRATE_085,SUBSTRATE_086,SUBSTRATE_087,SUBSTRATE_088,SUBSTRATE_089,SUBSTRATE_090,SUBSTRATE_091,SUBSTRATE_092,SUBSTRATE_093,SUBSTRATE_094,SUBSTRATE_095,SUBSTRATE_096,SUBSTRATE_097,SUBSTRATE_098,SUBSTRATE_099,SUBSTRATE_100,SUBSTRATE_101,SUBSTRATE_102,SUBSTRATE_103,SUBSTRATE_104,SUBSTRATE_105,SUBSTRATE_106,SUBSTRATE_107,SUBSTRATE_108,SUBSTRATE_109,SUBSTRATE_110,SUBSTRATE_111,SUBSTRATE_112,SUBSTRATE_113,SUBSTRATE_114,SUBSTRATE_115,SUBSTRATE_116,SUBSTRATE_117,SUBSTRATE_118,SUBSTRATE_119,SUBSTRATE_120,SUBSTRATE_121,SUBSTRATE_122,SUBSTRATE_123,SUBSTRATE_124,SUBSTRATE_125,SUBSTRATE_126,SUBSTRATE_127,SUBSTRATE_128,SUBSTRATE_129,SUBSTRATE_130,SUBSTRATE_131,SUBSTRATE_132,SUBSTRATE_133,SUBSTRATE_134,SUBSTRATE_135,SUBSTRATE_136,SUBSTRATE_137,SUBSTRATE_138,SUBSTRATE_139,SUBSTRATE_140,SUBSTRATE_141,SUBSTRATE_142,SUBSTRATE_143,SUBSTRATE_144,SUBSTRATE_145,SUBSTRATE_146,SUBSTRATE_147,SUBSTRATE_148,SUBSTRATE_149,SUBSTRATE_150,SUBSTRATE_151,SUBSTRATE_152,SUBSTRATE_153,SUBSTRATE_154,SUBSTRATE_155,SUBSTRATE_156,SUBSTRATE_157,SUBSTRATE_158,SUBSTRATE_159,MACROALGAE_1,MACROALGAE_2,MACROALGAE_3,MACROALGAE_4
24/11/2009 0:00,Macleay Island,Macleay Island,1,RC,RC,RC,RC,SC,RC,HCM,RC,SCL,RC,SC,RC,SC,SC,SC,SC,NIA,SC,SC,SC,HCM,SP,HCM,RC,RC,SC,SC,SPE,SC,RC,SD,RC,HCM,RC,SC,HC,SD,SC,SC,HCP,HCM,SD,SC,SC,RC,SD,SP,SD,HCM,SC,RC,SC,HCP,HCM,HCM,SC,SD,RC,HCBR,HCM,SC,SC,HCM,SC,SC,HCM,HCM,HCM,HCM,SC,RC,SD,SCL,RC,HCM,HCBR,SC,SD,SD,HCM,RC,SD,HC,RB,SD,SC,RB,SCL,RB,SD,HCM,RB,RC,HCM,SCL,RC,RB,SD,SCL,SD,RCTA,SD,RB,RCTA,RCTA,SCL,RB,HCM,SP,RB,OT,SCL,HCM,RB,SD,HCM,RB,RB,HCM,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SC,SC,SD,SD,SD,SC,SC,SD,SC,RCTA,RCTA,RCTA,SC,RCTA,SCL,SC,SD,SD,SD,SC,SC,SD,RCTA,RCTA,RCTA,SD,SC,SD,SC,0,0,5,7
11/03/2017 0:00,Macleay Island,Macleay Island,1,SC,SI,SC,SI,RB,SI,SI,SC,HCM,HC,SI,SI,SI,SC,SI,SI,HC,SI,SC,SI,RCTA,HCM,SC,SI,SC,SI,SD,NIA,SI,SI,HCM,SC,SC,SI,SC,SI,SI,SC,SI,SI,SI,SI,SI,SI,HCM,SI,SI,SI,SI,SC,SCL,SI,HCE,SD,SI,SI,HCM,HCB,HC,SI,RCTA,SI,HCF,SI,HCF,RCTA,RB,SC,SI,SC,HCM,HCM,SC,HCM,SI,RB,RCTA,SI,RCTA,SI,RCTA,RCTA,SI,HCM,HCM,SI,HCM,SI,SI,SI,SI,SI,SI,HCB,SI,SI,SI,SI,SI,SCL,SI,SI,SI,SI,SI,SD,SI,SI,HC,SI,SI,SI,RB,RB,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SD,SI,SI,SI,SI,SI,SI,RCTA,SI,SI,HCM,SI,RCTA,SI,SI,RB,SI,SI,SI,SI,SC,HCM,SI,SI,HCM,SP,SI,SI,SI,SI,HCM,SI,SI,SI,SI,6,8,14,10
15/02/2012 0:00,Macleay Island,Macleay Island,1,SD,NIA,SI,NIA,SC,RCTA,SD,SC,RCTA,SD,SD,SD,SD,SD,RB,RB,HCM,HCM,SD,HCF,RB,SD,RCTA,SD,SD,SD,RCTA,SD,SD,SD,NIA,NIA,SI,RCTA,HC,HCB,RCTA,RCTA,HCE,SP,SD,RCTA,RCTA,RCTA,NIA,NIA,SC,SI,SC,SD,RB,SI,NIA,RCTA,SI,RCTA,NIA,SI,HCM,SI,SI,SI,NIA,RB,RCTA,RB,SI,NIA,NIA,SC,RCTA,RCTA,SC,RCTA,SC,SI,RCTA,RCTA,SC,HCM,SI,RB,RB,OT,NIA,RB,RB,SC,SC,HC,SC,RCTA,HC,SC,SI,RCTA,RCTA,SI,SC,RB,RCTA,SC,RCTA,RCTA,SI,NIA,SP,RB,HCE,OT,NIA,RB,SI,NIA,SC,HCM,HCM,HC,SC,SC,SI,RCTA,HCF,HCM,RCTA,SC,RCTA,SC,SI,SC,SI,HC,SC,RCTA,RCTA,RCTA,RCTA,NIA,SI,NIA,SI,SI,HCM,RCTA,SC,SI,RCTA,SI,RCTA,SCL,RCTA,SI,SC,RCTA,NIA,RCTA,SI,SP,NIA,NIA,0,0,2,0
16/11/2010 0:00,Macleay Island,Macleay Island,1,RB,SC,SD,SC,SD,SC,SD,SD,SI,RB,SC,RCTA,SI,SD,SI,SD,SC,RB,SI,SD,SD,HCF,HCF,SI,SD,SD,SD,RCTA,HCM,RB,SD,RB,SD,SC,SD,SP,SCL,NIA,RB,RB,SD,SD,SD,NIA,RB,RCTA,SD,SC,SD,SD,SC,RB,SI,HCM,SC,SD,SD,HCM,SC,HCM,SC,SD,SC,RB,SC,SD,SC,SC,SC,SC,RCTA,SC,SD,SD,RCTA,RCTA,NIA,SD,SD,RCTA,SC,SD,SD,NIA,SD,SD,SD,SC,SD,SD,SC,SD,HCM,SD,HCM,NIA,SD,SD,HCM,RB,SD,SC,SC,SI,RB,HCM,RB,SD,NIA,SC,SD,NIA,SD,RCTA,RCTA,SC,SD,SC,NIA,SC,SI,SC,SC,SD,SD,NIA,RCTA,OT,SC,SI,SD,SI,OT,SI,HCF,SD,SD,NIA,SC,SC,HCM,SP,SD,SD,SI,HCM,SC,RB,HCM,SC,SD,HCM,SD,SD,NIA,SC,SC,SD,HCM,SC,2,9,6,4
6/06/2019 9:50,Macleay Island,Macleay Island,1,SI,SI,HC,NIA,SI,SI,SC,SI,HCM,RB,RCTA,RC,RC,RC,HC,RB,RB,RC,SI,SI,SI,HC,SC,RB,SI,HC,RC,RC,SI,SC,SI,RC,RC,SI,SC,SI,SI,SI,SI,HCF,SC,RC,RC,RC,NIA,SC,RC,SI,SI,HCM,SI,SI,SI,RKCNIA,SI,SI,SC,SC,RKCTA,NIA,SI,SI,SI,SI,SI,NIA,RB,NIA,SI,SI,RB,NIA,SI,SI,SD,NIA,NIA,SD,SD,SD,RKCNIA,HCM,HCF,SI,HCF,SI,SI,HCM,NIA,SC,SI,NIA,NIA,SI,SC,SD,SI,SI,SI,RB,NIA,NIA,NIA,SI,RKCTA,SI,NIA,SI,SC,SI,SI,HCF,SI,NIA,SI,SI,NIA,SI,NIA,SI,NIA,SI,NIA,SI,RB,SI,HC,SI,SD,SI,SI,HC,SI,SI,SI,SI,SI,NIA,HCM,RKCTA,SI,SC,SI,RB,HCM,RB,SI,SI,HCF,SI,NIA,RKC,SI,RB,SI,SI,SI,SI,RB,SI,9,10,1,3
14/02/2016 0:00,Macleay Island,Macleay Island,1,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RB,RCTA,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RB,RCTA,RCTA,RB,RCTA,RCTA,SI,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SI,RCTA,RCTA,RCTA,SI,RCTA,RCTA,RB,SC,SD,RCTA,RB,RC,SD,RCTA,SD,RB,RC,RCTA,RCTA,RCTA,SD,SD,SD,RCTA,SD,RCTA,RCTA,RCTA,SD,RCTA,SC,RCTA,SC,SD,RCTA,SD,SD,SD,RB,SD,RCTA,RB,SD,RCTA,SC,SD,RCTA,RCTA,SD,RCTA,RCTA,RCTA,SD,SD,SD,SD,SC,SC,SD,SD,RCTA,RCTA,SD,SC,RB,RCTA,RB,SC,SD,RCTA,SD,HC,SC,HC,SD,SD,SD,RB,RB,RB,SC,RB,HC,SD,SD,SD,RB,SC,SC,HC,HC,SD,SD,RCTA,SD,SD,SC,RB,HC,SD,HC,SD,SD,SD,RB,RB,SD,HC,RB,RB,SC,SC,HC,SD,SC,HC,SC,SC,HC,SD,HC,RB,SC,SD,SD,SD,5,5,8,6
17/11/2017 0:00,Macleay Island,Macleay Island,1,SCL,SI,RB,RB,SI,NIA,SD,SD,RB,RC,SCL,NIA,RB,NIA,SD,SCL,HC,SI,SI,SI,RC,NIA,SI,SI,SI,SI,SC,SI,RB,RB,RC,NIA,RC,RC,RB,RB,RC,RC,SI,RB,RB,HCM,SI,RB,NIA,SI,NIA,SD,HCM,SI,SI,SI,NIA,RB,RC,SC,RB,RB,RB,RC,NIA,NIA,RC,RB,RB,SCL,SCL,RB,NIA,RB,NIA,RB,NIA,SCL,SCL,RC,SCL,SI,SCL,NIA,NIA,SI,NIA,SCL,RC,SI,HC,SI,NIA,NIA,SCL,SI,NIA,RB,RB,RC,SCL,SI,SD,SI,RC,RB,RB,SCL,NIA,NIA,RC,SI,RB,HC,RB,SCL,SCL,RB,SI,RCTA,NIA,RCTA,HCM,HCM,RC,RB,SI,SCL,RB,SI,RC,RC,RB,HCM,HCM,RC,SI,SI,SI,SD,HC,HC,RB,RB,SI,RB,RC,SI,RB,RCTA,RCTA,NIA,SI,SI,RB,RB,RB,RB,HCM,RB,SI,RCTA,HC,RC,5,4,0,3
18/12/2010 0:00,Marietta Dal,Marietta Dal Reef,1,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SPE,RB,RB,HC,RC,RB,SD,SPE,SPE,NIA,RCTA,RCTA,NIA,OT,OT,NIA,RCTA,OT,RCTA,NIA,NIA,RCTA,RCTA,SC,RCTA,RCTA,NIA,RCTA,RCCA,RB,RB,RCTA,RCTA,RCTA,RCTA,NIA,NIA,RCTA,NIA,NIA,OT,SCZ,SC,NIA,HCBR,NIA,RCCA,OT,SC,RC,SCL,SCZ,NIA,RCTA,RB,RC,HCP,OT,NIA,NIA,RCTA,SPE,HCP,NIA,SPE,NIA,NIA,NIA,NIA,SC,NIA,NIA,NIA,HCP,HCBR,NIA,NIA,SPE,HCBR,NIA,SPE,SPE,RCCA,SPE,SPE,RCTA,NIA,NIA,SPE,NIA,OT,HCP,NIA,NIA,NIA,SP,RCTA,NIA,RCTA,RCTA,RCTA,NIA,NIA,HCBR,RCTA,RCTA,SP,RCTA,RCTA,RCCA,RB,NIA,NIA,OT,SPE,SPE,HCE,NIA,NIA,NIA,SC,SC,OT,RCTA,HCP,NIA,RCTA,SC,RCTA,RCTA,NIA,SD,NIA,OT,NIA,OT,SPE,SPE,HC,RCTA,RCTA,RCTA,RCTA,HCBR,OT,HCBR,RC,OT,RCTA,RCTA,HCP,HC,3,2,0,0
5/07/2009 0:00,Marietta Dal,Marietta Dal Reef,1,RCTA,RCTA,RC,RCTA,SPE,HCBR,SC,RCTA,HCE,RCTA,RCTA,RCTA,RCTA,SPE,NIA,SP,RCTA,RCTA,HCBR,HCM,RCTA,SPE,SPE,RCTA,SCZ,RC,HCBR,RCTA,RCTA,HCBR,RCTA,HC,HCBR,HCBR,RCTA,RCTA,SC,RCTA,SPE,SPE,RCTA,RCTA,RCTA,SCZ,HCBR,RCTA,SCL,RCTA,SCZ,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,SP,RCTA,RCTA,SPE,SPE,SPE,SP,SPE,SC,HCBR,RCTA,SPE,SC,HCE,HCE,SPE,SPE,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SCZ,HCE,RCTA,NIA,RCTA,RCTA,RCTA,SCZ,RCTA,RCTA,HCBR,RCTA,SC,RCTA,SCZ,HC,NIA,RCTA,RCTA,RCTA,NIA,RC,RC,HC,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,SCZ,NIA,SCZ,SCZ,SPE,SPE,OT,NIA,HCBR,NIA,SPE,RCTA,NIA,RCTA,RB,HCBR,RCTA,SD,SCL,RCTA,RCTA,RCTA,RCTA,SPE,RB,RB,RB,HCP,SP,RCTA,RCTA,HCBR,RCTA,HCBR,RCTA,RCTA,HCBR,RCTA,SP,RB,RB,NIA,HCBR,SCZ,SCZ,SP,SP,RCTA,RCTA,RCTA,SCZ,13,17,12,12
22/05/2017 0:00,Mermaid Reef,Mermaid Reef,1,RCCA,RCCA,SP,RCTA,OT,RCCA,OT,SPE,HCE,HCE,SD,OT,SPE,SPE,RCTA,SP,SCZ,SPE,SPE,RCTA,RCTA,RCTA,RCTA,HCE,SP,OT,RCTA,SP,SD,SP,SD,RCCA,SPE,RCTA,RCTA,OT,SP,SPE,SPE,SP,SD,SD,SD,RCCA,HCE,RCCA,RCCA,RCCA,SPE,RCCA,SPE,RCTA,RCTA,OT,RCCA,RCCA,SPE,SD,SD,RCTA,NIA,NIA,SD,SD,SD,NIA,SD,SD,SD,RCTA,SD,SD,RCTA,SPE,SD,SD,RCTA,RCTA,SP,RCTA,RCCA,RB,RCCA,HCE,RCTA,RCTA,RCTA,RCTA,SD,SP,RCCA,SCL,SPE,SPE,SPE,RCTA,SPE,RCCA,SPE,SD,RCTA,RCTA,RCTA,RCTA,SD,NIA,RCTA,SPE,NIA,RCTA,RCCA,RCCA,RCCA,RCCA,SPE,SD,RCTA,SD,SD,SD,SD,SPE,RCCA,RCCA,RCTA,RCTA,SPE,RCTA,SP,RCCA,SPE,RCCA,RCCA,SD,SPE,SD,SP,OT,OT,SD,OT,RCCA,SPE,RCCA,OT,RCTA,SPE,RCTA,OT,RCCA,RCTA,SPE,RCTA,SPE,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,0,0,0,0
6/10/2018 6:45,Mooloolah River,La Balsa,1,SD,RCTA,SC,RCTA,SC,RCTA,RCTA,RCTA,SD,RCTA,SD,RCTA,SD,SD,RCTA,SD,HCE,SD,SD,RCTA,RCTA,SD,RCTA,SD,SD,RCTA,SD,RCTA,RCTA,SD,RCTA,SD,RCTA,SD,SD,SD,RCTA,SD,SD,SD,SC,RCTA,SP,RCTA,SP,RCTA,RCTA,SD,RCTA,OT,RCTA,RCTA,RCTA,RC,RC,RCTA,RCTA,SD,SD,SD,SD,RCTA,RCTA,RCTA,SD,RC,RCTA,RCTA,RB,RCTA,RCTA,SD,SD,RC,SD,SC,RCTA,RCTA,SD,SD,RC,SD,RC,SD,RC,SD,SD,RCTA,RCTA,SD,SD,SD,HCE,SD,SD,SD,SD,RCTA,RCTA,OT,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,RCTA,RCTA,SD,SD,SD,RCTA,RCTA,SD,SP,RCTA,SD,SD,RCTA,RCTA,SD,SD,RCTA,SP,SD,SC,SD,RCTA,SD,SD,SD,SD,RCTA,RCTA,SD,SD,SD,SD,HCE,SD,SD,OT,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,SD,SD,4,5,0,0
17/12/2017 0:00,Mud Island,Coral Galore,1,RB,RB,RCTA,RC,SC,RB,RCTA,RCCA,SC,RCTA,RB,RC,RB,RB,RB,HC,RCTA,RCTA,RCTA,RB,RB,RCTA,SC,RCTA,RCTA,RCTA,SC,RCTA,RCTA,RCTA,SC,SC,SC,RCTA,SC,SC,HCF,SC,RB,RB,SC,SC,RB,RCTA,SC,RB,SC,SC,RCTA,RCTA,SC,SC,RB,RCTA,RCTA,RCTA,SC,SC,SC,RC,RCTA,SC,RB,RB,RCTA,SC,RCTA,RCTA,RCTA,SC,SC,SC,RB,SC,SC,SC,SC,SC,SC,RB,SD,SC,SC,RB,SC,SC,SD,SC,SC,SD,SC,SC,SC,SC,SC,SC,RB,SC,RCTA,SD,SD,SC,SC,SC,SD,SC,SC,SC,RB,SC,SD,SC,SC,SC,RCTA,SC,SC,RCTA,HCM,SC,RCTA,RB,SC,RCTA,SD,SD,RCTA,RB,SC,SC,RCTA,RB,SC,SC,RCTA,RB,RCTA,SC,SC,RCTA,RCTA,SC,RB,SC,SC,RB,RCTA,SC,SC,RCTA,RCTA,RB,RCTA,SC,RB,RB,OT,RB,RB,NIA,16,8,1,14
11/01/2019 10:35,Mud Island,Coral Galore,1,RCTA,RB,RB,RB,RCTA,RB,RB,RCTA,RB,SD,RB,SD,RCTA,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RCTA,RB,RCTA,RB,RCTA,RCTA,RB,RB,RB,RB,RCTA,RB,RB,SPE,RB,RB,SC,RCTA,RB,RB,SC,RB,RCTA,HCB,HCE,RB,RCTA,RB,SC,RCTA,RB,RB,RB,RB,SD,RCTA,RB,RB,RB,SD,RCTA,RB,SD,SC,RB,SD,RB,RB,SC,SD,RB,RB,RCTA,SD,RCTA,SC,RB,RB,SC,SD,SD,RCTA,SD,RB,RB,RCTA,RB,SC,SC,SC,RCTA,SC,SD,SD,RB,RB,RCTA,RB,RCTA,SD,SD,RCTA,SD,SC,SD,SD,SD,RCTA,RB,SD,SC,SC,SC,RCTA,SD,SD,SC,SD,SD,SC,RB,SD,SD,SD,RB,SD,SC,SD,SC,RCTA,SC,SD,RB,RCTA,SC,HCE,SC,SC,RB,SD,SD,RB,SC,SC,SC,RB,RB,RB,0,0,0,0
1/07/2018 0:00,Mud Island,Coral Galore,1,RB,RCTA,RCTA,SD,SD,RB,RB,RCTA,RCTA,RCTA,RCTA,NIA,SC,RB,RCTA,RCTA,RC,RB,NIA,RC,RCTA,RCTA,RB,RB,RCTA,RB,RB,RB,NIA,RB,NIA,SC,HC,RB,SD,RB,RCTA,RB,RCTA,HC,RCTA,RB,NIA,RCTA,NIA,RB,NIA,RB,RCTA,RB,RB,RB,SD,RCTA,RCTA,RB,NIA,NIA,RC,RB,NIA,RCTA,RCTA,RC,RB,RB,SC,RCTA,SD,NIA,RB,RCTA,RB,SC,RCTA,RCTA,SC,NIA,RB,NIA,RB,RCTA,NIA,RCTA,SD,RCTA,RCTA,RCTA,NIA,RCTA,NIA,RB,RB,RCTA,RCTA,SD,RB,RB,NIA,HC,RCTA,RB,RB,NIA,NIA,RB,RCTA,RCTA,NIA,RCTA,SD,RCTA,SD,NIA,RCTA,SC,SC,SD,RB,RCTA,RCTA,RB,SD,SD,SD,RCTA,RB,SD,RB,RB,RCTA,RCTA,RCTA,SD,RB,RB,RB,RCTA,RCTA,RCTA,RB,RB,RB,SD,RCTA,RCTA,RCTA,RB,SC,SC,HC,RCTA,RCTA,SD,RCTA,RCTA,RB,RCTA,RB,RCTA,1,2,0,0
23/06/2019 10:30,Mud Island,Coral Galore,1,RB,RB,RB,RB,RB,RC,RC,RC,RC,RC,RB,RB,RB,RB,RB,RB,RB,RB,RC,RC,RC,RC,RC,RC,RC,RC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RB,RB,RB,RB,RB,RCCA,RCCA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,RB,RB,RCTA,RCTA,17,13,9,2
22/05/2019 10:45,Mud Island,Rubble Patch,1,RC,RC,RCTA,RB,RCTA,RB,RC,RC,RC,RC,RB,RC,RB,RCTA,RC,RB,HC,RC,RC,RB,RB,RB,RCTA,RC,RB,RB,RCTA,RCTA,RC,RC,RCTA,RC,RB,RC,SPE,RC,RC,RB,SD,RCTA,RC,RCTA,SC,RB,SC,RB,RCTA,SD,RCTA,RC,SC,RCTA,RCTA,SD,RB,RCTA,RCTA,RC,RCTA,RCTA,RC,SC,RC,RC,RB,SD,SC,RCTA,RB,RCTA,RB,RCTA,RCTA,SC,SD,RCTA,SC,RCTA,SC,RC,RCTA,RB,RB,RB,RC,RC,RB,RB,RC,RB,RB,RB,RB,RCTA,RC,RCTA,RB,RC,RC,RCTA,RB,RC,RB,RB,RC,RB,RC,RCTA,RCTA,RC,RB,RB,RB,RB,RC,RC,RC,RC,RB,RC,RB,RCTA,RB,RB,RB,RCCA,RCTA,RB,RB,RB,RB,OT,RB,RCTA,RB,RCTA,RB,RC,RB,RC,RB,SC,RC,RC,RB,RB,RB,RC,RC,RB,RC,RB,RC,RC,RC,RB,RCTA,RCTA,RB,RCTA,15,7,11,0
7/07/2019 9:40,Mud Island,Rubble Patch,1,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RC,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,SC,RB,RB,RB,RB,SC,RB,RB,RB,SP,RC,RB,RB,RB,RB,RB,RB,RB,SC,SC,RB,RB,RB,RB,RB,SC,RB,RB,RB,RB,RB,RB,SD,SD,SD,RB,RB,SD,SD,SD,SD,SD,RB,SC,SC,SC,RB,SD,SC,SD,RB,RB,RB,SC,SC,RB,RB,SC,RB,RB,SC,RB,RB,SD,SD,SD,RB,8,3,3,3
1/07/2018 0:00,Mud Island,Rubble Patch,1,RC,RC,RB,RB,RB,RB,RB,RC,RB,RC,RB,RB,RB,SD,RC,RC,RB,RC,RB,RCTA,RB,RB,RCCA,RC,RB,SD,RB,RC,RC,RC,RB,RC,RC,RCTA,RC,RC,RC,RCTA,RCTA,RC,SC,RC,RC,SD,RCTA,RCTA,RCTA,SD,RC,RC,RB,RB,RB,RC,RB,RB,SD,RCTA,RCTA,RB,SD,RB,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RB,RC,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RCTA,RB,RCTA,RB,RB,RB,RC,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RCTA,RB,RCTA,RB,RB,RB,RB,RB,RB,RCTA,RCTA,RCTA,RB,RC,RCTA,RB,RB,RB,SD,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RCTA,RB,RCTA,RB,RB,RB,RB,RB,RB,RCTA,RCTA,14,4,1,1
17/12/2017 0:00,Mud Island,Rubble Patch,1,RB,RC,RC,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RCTA,RCTA,RCTA,RCTA,RB,RB,RB,RB,RCTA,RCTA,RB,RCTA,RB,RCCA,RB,RB,RB,RCTA,RB,RB,RB,RCTA,RB,RB,RCTA,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,NIA,RB,RB,RB,RB,NIA,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,NIA,RB,NIA,RC,RB,RB,RCTA,RC,RB,RB,RCCA,RCTA,RCTA,RB,RB,RB,SC,RCTA,SD,RCTA,RCTA,RB,SC,RCTA,NIA,RB,RCCA,RCTA,RB,RCTA,RCTA,RB,NIA,RB,SD,RCTA,SD,SD,RB,RCTA,RB,RB,RB,RCTA,SC,RCCA,RCTA,SC,RB,RB,RCTA,RCTA,RCTA,RCTA,SC,RB,RB,RB,RB,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RB,RB,RCCA,RCTA,RCCA,RCCA,RCTA,RCTA,RCTA,RB,RB,RB,RCTA,RB,RCTA,RCTA,RCTA,SC,4,0,6,22
